,inscricao,ano,municipio_residencia,uf_residencia,idade,sexo,estado_civil,raca,gestante,municipio_prova,uf_prova,nota_ciencias_da_naturaza,nota_ciencias_humanas,nota_linguagens_e_codigos,nota_matematica,nota_redacao,questionario_pai,questionario_mae
11176,b177223034b535bbeb0d03c12a99eaadccd33049,2016,Presidente Médici,RO,20,M,Solteiro(a),Branca,Não,Presidente Médici,RO,470.6,524.3,438.3,478.4,520.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11177,0db928ffef309aecbb9e27c711e0f024068ac78f,2016,Teresina,PI,30,F,Não informado,Parda,Não,Teresina,PI,477.9,419.0,362.4,477.0,340.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11178,083ffcc9e4df1d8fa3080b71277bb1732313f8ba,2016,Vila Velha,ES,18,M,Não informado,Parda,Não,Vila Velha,ES,420.8,496.8,422.2,472.7,460.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11179,c77e9fb79feedce7fb1e2b6e3a2ac7fd606b6ff5,2016,Foz do Iguaçu,PR,20,M,Não informado,Preta,Não,Foz do Iguaçu,PR,431.0,413.2,430.6,524.4,520.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11180,c00aea9d28f0b8091842d7e31a8635d54667ead1,2016,Matelândia,PR,17,F,Não informado,Branca,Não,Medianeira,PR,501.1,487.8,475.6,493.6,520.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a Faculdade, mas não completou a Pós-graduação."
11181,dae22e87789d24922f3c72856f87418f387552b8,2016,Benevides,PA,27,M,Não informado,Parda,Não,Benevides,PA,613.2,548.8,554.1,598.0,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
11182,681a57c94a9004b029b31d40d171fc9269182c1f,2016,Brasília,DF,17,F,Não informado,Preta,Não,Brasília,DF,439.8,426.5,419.2,423.2,440.0,Não sei.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11183,d1a84a7b21ddfb295f2ad4941b8de81095443fa2,2016,Apucarana,PR,34,F,Solteiro(a),Branca,Não,Apucarana,PR,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
11184,7cdd523c20edc1d099eaf1d41264b64b52cebbba,2016,Maceió,AL,17,F,Não informado,Parda,Não,Maceió,AL,500.5,512.7,539.3,532.9,800.0,"Completou o Ensino Médio, mas não completou a Faculdade.",Não completou a 4ª série/5º ano do Ensino Fundamental.
11185,dd61307319fb9ab00a5e3efb41ad67a86857685d,2016,Ipatinga,MG,20,M,Não informado,Branca,Não,Ipatinga,MG,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11186,6768148cffa872d87f2e63d0a739752e486481d6,2016,Pontal do Paraná,PR,18,F,Não informado,Branca,Não,Matinhos,PR,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11187,bb153c650ea4d97332ffb6a3ed04c1c524ab9f24,2016,Marabá,PA,19,F,Não informado,Branca,Não,Marabá,PA,437.5,496.7,421.5,400.4,480.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11188,722e582bfe1968d8190386c11f221cc7dca0fdeb,2016,Suzano,SP,21,F,Não informado,Branca,Não,Ribeirão Pires,SP,444.3,538.6,563.4,439.5,580.0,Não sei.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11189,11878589d461a1a067406d1ebee11b7a313a8d5f,2016,Angra dos Reis,RJ,17,F,Não informado,Parda,Não,Angra dos Reis,RJ,374.1,589.5,484.3,447.1,540.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a Faculdade, mas não completou a Pós-graduação."
11190,916dba08594971d4974dd2156591080ea8fca812,2016,Pedra Branca do Amapari,AP,17,M,Não informado,Parda,Não,Porto Grande,AP,385.6,339.6,423.8,562.1,500.0,"Completou a Faculdade, mas não completou a Pós-graduação.",Completou a Pós-graduação.
11191,d12813c1f55340562a99712e4631b43f3c05a30a,2016,Jardim de Piranhas,RN,17,M,Não informado,Parda,Não,Jardim de Piranhas,RN,512.5,465.0,508.3,455.6,460.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11192,84d96674e12b02f6bf09411292963ae6eb2ed21d,2016,Maracanaú,CE,18,M,Não informado,Parda,Não,Maracanaú,CE,583.5,603.1,581.4,626.0,900.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11193,6475246dd14e80a77eb646e1d5ba562d841f97b7,2016,Tibagi,PR,15,F,Não informado,Parda,Não,Telêmaco Borba,PR,412.5,422.1,500.8,531.4,560.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11194,53a1e841fd2d638eb581c224719d30677204abb5,2016,Laranjal,MG,19,M,Não informado,Parda,Não,Leopoldina,MG,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
11195,197d867b5d096daf000374f2c366d9f510a4c5d1,2016,Axixá,MA,17,F,Não informado,Branca,Não,Icatu,MA,379.6,526.7,454.2,417.0,500.0,Completou a Pós-graduação.,"Completou o Ensino Médio, mas não completou a Faculdade."
11196,587431b3600b622312ae3f66830656ee1299e202,2016,Laranja da Terra,ES,17,F,Não informado,Branca,Não,Afonso Cláudio,ES,479.0,542.0,547.2,415.1,620.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11197,02b3a3832bb7233d2d2b01350bac391705f9dffb,2016,Tianguá,CE,17,M,Não informado,Branca,Não,Tianguá,CE,423.5,469.4,446.5,396.9,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11198,1e6393e5f8177dfbbd514ea824db3b49ab7e25ca,2016,São Paulo,SP,16,F,Não informado,Parda,Não,São Paulo,SP,412.5,392.9,474.6,454.8,480.0,Não sei.,Não sei.
11199,8ea23438b7c545b3d4953b014a921bfbf90c5603,2016,Acopiara,CE,16,M,Não informado,Parda,Não,Acopiara,CE,503.1,463.4,463.3,414.3,320.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11200,556eba77f4ac836aa8d1619930f78459d26e542d,2016,Juazeiro,BA,25,F,Casado(a)/Mora com companheiro(a),Preta,Não,Juazeiro,BA,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11201,2b7a9b0fed4da40916723752fa2986f9d677228f,2016,Marabá,PA,22,F,Não informado,Parda,Não,Marabá,PA,480.7,546.1,417.3,558.1,560.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a Faculdade, mas não completou a Pós-graduação."
11202,bb826d6de59563d35629923f71d1cd5068180155,2016,São José dos Pinhais,PR,29,F,Não informado,Indígina,Não,São José dos Pinhais,PR,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11203,f15ac98a98f9a0dc46b066acfeed00590cd8741a,2016,Mundo Novo,BA,20,F,Não informado,Parda,Não,Irecê,BA,450.2,464.1,485.9,402.4,480.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
11204,84531abd66e3c1f99320b9535ed1624c49db7c11,2016,Lagoa do Mato,MA,18,F,Não informado,Parda,Não,Parnarama,MA,541.8,442.6,517.2,514.0,400.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11205,7a8f744c63a34d61b162226f8569e0d1945183e6,2016,Olinda,PE,34,F,Não informado,Branca,Não,Paulista,PE,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11206,f18c5f9ffdb3cfe382991bf6569fa9e736e0b110,2016,Maracanaú,CE,22,F,Não informado,Parda,Não,Maracanaú,CE,468.4,528.0,484.3,436.1,480.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11207,a5fa0ab077f4ad9ac0472512caf14ad0cbf34421,2016,Rio Branco,AC,39,F,Solteiro(a),Não declarado,Não,Rio Branco,AC,434.7,497.5,470.7,356.3,520.0,Nunca estudou,Não completou a 4ª série/5º ano do Ensino Fundamental.
11208,4834dc27b9b1932f89d1d84b53de2fb91954756b,2016,Maracanaú,CE,17,M,Não informado,Parda,Não,Maracanaú,CE,564.2,640.6,578.9,566.3,760.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11209,c1d6a4218b9bec85677024035ff10541b40699a7,2016,Guarujá,SP,18,F,Não informado,Não declarado,Não,Guarujá,SP,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11210,809a8f042912ceb588ca8d6ed8cdb8a4ce2c06f8,2016,Narandiba,SP,20,M,Não informado,Parda,Não,Presidente Prudente,SP,388.7,402.7,368.4,429.5,220.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11211,06e6b42bbcbadd482dcabc63a6942de23f5263ba,2016,Sabará,MG,25,M,Solteiro(a),Preta,Não,Belo Horizonte,MG,515.4,487.6,536.9,589.8,480.0,Não sei.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11212,109d8f2e6f70a0a43bb78a7cc7a16c735bbb8083,2016,Aracati,CE,36,F,Solteiro(a),Preta,Não,Aracati,CE,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11213,2aea1dbb94408dd0c6a53b8d112eefdfdbbe5f69,2016,Suzano,SP,17,M,Não informado,Branca,Não,Suzano,SP,588.3,395.3,562.7,554.7,600.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.",Não completou a 4ª série/5º ano do Ensino Fundamental.
11214,875284bce868e04881da1a259d82a88808efdaa5,2016,Resende,RJ,34,M,Solteiro(a),Parda,Não,Resende,RJ,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11215,18c5f111e1e797e62a6b33c0ad6837a0227b844f,2016,Icó,CE,16,F,Não informado,Indígina,Não,Icó,CE,401.9,451.3,449.8,345.0,480.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11216,dcfcf5421655b3dbb46fa89d69ce3463e53735ba,2016,Araguaína,TO,18,F,Não informado,Parda,Não,Araguaína,TO,496.7,566.8,532.9,521.4,580.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11217,a847a84c1305f019dbbc376997bfae196cbcf049,2016,Brasília,DF,20,F,Não informado,Parda,Não,Brasília,DF,438.7,443.3,444.8,384.0,440.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11218,ea80458d67196b7e3fcaa501a54dcfce9dc8da8c,2016,Pacatuba,CE,15,F,Não informado,Parda,Não,Pacatuba,CE,420.4,503.6,440.9,571.8,460.0,Não sei.,Não sei.
11219,c68b7d6475401f5a7ddf6c80f41b220241378a92,2016,Belo Horizonte,MG,21,F,Solteiro(a),Parda,Não,Belo Horizonte,MG,469.2,540.6,574.8,417.0,420.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11220,577a906f2aad580e797b5548261b5ec98a54216d,2016,Fortaleza,CE,32,F,Solteiro(a),Branca,Não,Fortaleza,CE,531.7,611.1,590.0,557.8,560.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11221,c88778c65b5d35346cf1bc42defc3ae72b7558b4,2016,Camaragibe,PE,19,M,Não informado,Preta,Não,Camaragibe,PE,0.0,0.0,0.0,0.0,0.0,Não sei.,Não sei.
11222,73b8e7003a5cbec3ef04f9c9e6b42e6f74243b44,2016,Ilhéus,BA,20,F,Não informado,Parda,Não,Ilhéus,BA,0.0,0.0,0.0,0.0,0.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11223,9a5d0d504f5628510438f286b64ef956953dafef,2016,Fortaleza,CE,19,M,Não informado,Parda,Não,Fortaleza,CE,495.4,491.1,511.4,533.9,480.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11224,be9da85e6082a18835527eb9726bc15aa1d69b3b,2016,Boa Viagem,CE,20,M,Não informado,Parda,Não,Boa Viagem,CE,0.0,0.0,0.0,0.0,0.0,Nunca estudou,Não completou a 4ª série/5º ano do Ensino Fundamental.
11225,2a6671df7778568c8381e0b80d1dfff221a48fbb,2016,Gavião,BA,27,F,Solteiro(a),Preta,Não,Capim Grosso,BA,0.0,0.0,0.0,0.0,0.0,Nunca estudou,Não completou a 4ª série/5º ano do Ensino Fundamental.
11226,aad8a77802a6f60300188c7ec7a897fdef397e0f,2016,Pindoretama,CE,15,F,Não informado,Parda,Não,Pindoretama,CE,503.0,585.8,561.5,509.9,740.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou a Faculdade, mas não completou a Pós-graduação."
11227,db74a668254ed7c65f3fa21b775058e66f2557f9,2016,Itaguaí,RJ,25,F,Não informado,Preta,Não,Itaguaí,RJ,449.0,429.4,511.7,474.8,580.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11228,288ef3d662c3c678a0c7fb995477e072f2c8940e,2016,Taiobeiras,MG,19,F,Não informado,Branca,Não,Janaúba,MG,695.6,692.0,700.6,752.3,920.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11229,d8811af7b00344c21988f0f945897364a5937abc,2016,Mar Vermelho,AL,18,F,Não informado,Parda,Não,Viçosa,AL,461.5,408.6,420.6,426.9,440.0,"Completou a Faculdade, mas não completou a Pós-graduação.",Completou a Pós-graduação.
11230,d46bfb8e225c520aef0880ffba9ced13ea22fa86,2016,Cassilândia,MS,17,F,Não informado,Parda,Não,Cassilândia,MS,448.8,574.2,549.2,414.1,500.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11231,f260ca7cf9fba44f2f124a36604195bb420bd14d,2016,Bombinhas,SC,18,F,Não informado,Branca,Não,Itapema,SC,487.5,565.3,497.7,427.7,560.0,Não sei.,Não sei.
11232,99c31689504e1506f315d92fba44ff7ab2a631ea,2016,Catalão,GO,18,F,Não informado,Branca,Não,Catalão,GO,409.1,489.2,491.3,384.6,480.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou o Ensino Médio, mas não completou a Faculdade."
11233,44bc7849b81208d4566c8220048d8be70737ead8,2016,Itambacuri,MG,25,F,Não informado,Preta,Não,Teófilo Otoni,MG,453.1,585.6,614.5,528.2,760.0,Nunca estudou,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11234,86761661797860ca30e938dca2ac0a937bcdcffc,2016,Paragominas,PA,27,F,Não informado,Parda,Não,Paragominas,PA,450.0,585.5,530.4,535.8,560.0,Nunca estudou,Nunca estudou
11235,0533a67e560cbcb12bdf5179fbf8a62b0fd8f2db,2016,Irecê,BA,26,M,Não informado,Branca,Não,Irecê,BA,0.0,0.0,0.0,0.0,0.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11236,4516b07a0eda19f854b2a45208e55fddbfd5e9db,2016,Pinheiro,MA,19,F,Não informado,Parda,Não,Pinheiro,MA,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11237,dda40a4fa50785f172a3d08988927b12cfd59de3,2016,Paragominas,PA,21,M,Não informado,Parda,Não,Paragominas,PA,447.4,521.5,592.0,539.0,440.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou o Ensino Médio, mas não completou a Faculdade."
11238,823278f148c5a993cc6d4e09b3045f2f68c4c3f4,2016,Buriti Bravo,MA,18,M,Não informado,Parda,Não,Buriti Bravo,MA,514.2,483.0,535.3,573.9,540.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11239,36ebba4486bd4d1c213b94e52ead38b3053aa7ce,2016,Quixadá,CE,20,M,Não informado,Parda,Não,Quixadá,CE,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11240,3f829b5f479fecc05bf511bb8c13b82301ed9c1c,2016,Sete Lagoas,MG,26,F,Não informado,Indígina,Não,Sete Lagoas,MG,0.0,0.0,0.0,0.0,0.0,"Completou o Ensino Médio, mas não completou a Faculdade.","Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio."
11241,6f416be81f131215491aee5a1fcdabdeac93fdf6,2016,Maracanaú,CE,18,F,Não informado,Parda,Não,Maracanaú,CE,444.6,568.2,533.7,468.6,600.0,"Completou a 8ª série/9º ano do Ensino Fundamental, mas não completou o Ensino Médio.","Completou o Ensino Médio, mas não completou a Faculdade."
11242,2e67b5a8a14b8eb621387455e1774e254c573172,2016,Cuiabá,MT,38,F,Não informado,Branca,Não,Cuiabá,MT,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11243,8eb976d05ea2364e526091e7af80552a1bf978fe,2016,Barra Mansa,RJ,20,M,Não informado,Parda,Não,Barra Mansa,RJ,491.0,558.9,539.5,588.3,440.0,Não sei.,Não sei.
11244,949e256516591c7da67744e984bbc0997d2420e5,2016,Icaraí de Minas,MG,37,M,Solteiro(a),Parda,Não,São Francisco,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,Não completou a 4ª série/5º ano do Ensino Fundamental.
11245,b0260de58eda912583d88ffcf7b61b25da3d2b17,2016,Santa Rita do Sapucaí,MG,21,F,Não informado,Branca,Não,Santa Rita do Sapucaí,MG,0.0,0.0,0.0,0.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
11246,950120a192b6b4feb65d822e73f8ec5893d5bede,2016,Pompéia,SP,35,F,Casado(a)/Mora com companheiro(a),Branca,Não,Marília,SP,482.9,495.4,497.1,470.5,460.0,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental.","Completou o Ensino Médio, mas não completou a Faculdade."
11247,e549c27a15ffa2fedc3fa1e8ebe04f57eecb3b72,2016,Santos,SP,19,M,Não informado,Branca,Não,Santos,SP,595.8,600.6,629.0,671.3,620.0,"Completou a Faculdade, mas não completou a Pós-graduação.","Completou o Ensino Médio, mas não completou a Faculdade."
11248,7c17699c446199b45d35fb404ed7817acf92acca,2016,Santa Fé de Goiás,GO,16,F,Não informado,Branca,Não,Jussara,GO,440.3,437.0,529.1,435.0,0.0,Não completou a 4ª série/5º ano do Ensino Fundamental.,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do Ensino Fundamental."
